0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;class
0.63532;0.15459;0.4756;0.89891;0.70387;-0.63875;-0.37737;0.67183;-0.11319;0.1751;-0.54428;-0.027155;-0.17107999999999998;0.75143;-0.11001;-0.37723;-0.15357;-0.35732;0.12053;-0.28811;0.38213;-0.95852;-0.29362;-0.4775;-0.30636;-0.5052399999999999;-0.089834;-0.11823;0.046773;-0.44033;-0.67335;0.75143;0.40925;-0.22559;-0.020493;-0.09507;-0.098697;0.38676;-0.054611;-0.26431;-0.10617;0.17804;0.44478;-0.038738;0.18154;0.075999;-0.03068;0.15284;-0.15850999999999998;-0.39247;0.27957;2
0.5719;-0.053689;0.5906899999999999;0.076343;-0.1314;1.0168;-0.28042;0.12703;-0.087824;-0.64141;-0.81614;-0.28047;-0.17974;0.75143;-0.13238;0.059366;-0.14111;0.58673;-0.81201;0.91407;0.71228;0.020912;0.67677;0.0033689;-0.1475;0.18967;-0.058332;-0.07812000000000001;0.21151;-0.44033;-0.67335;0.75143;-0.092482;-0.22559;-0.42105;-0.35232;-0.083871;0.30576;-0.061548;-0.26431;-0.07860199999999999;-0.16374;-0.11229;-0.37905;-0.524;-0.5454100000000001;-0.35438000000000003;-0.23736;-0.58176;-0.4648600000000001;0.72793;3
-0.53374;0.71932;-0.62625;-0.56533;-0.73585;-0.44638;0.83006;-0.14537;-0.33876;0.31119;-0.57221;-0.053542;-0.34156;0.5029;-0.090558;-1.4418;-0.15821;-1.7734;-1.1391;-0.28811;-0.42925;-1.5217;-0.58024;-0.4775;-0.46774;-0.8847799999999999;-0.84199;-0.11823;-0.28353;-0.44033;-0.35758;0.5029;-0.092482;-0.22559;-0.42105;-0.35232;-0.41853;-0.65677;-0.37137;-0.26431;-0.41369;-0.16374;-0.11229;-0.20521;0.90152;-0.41469;-0.30782;-0.4899;-0.5174300000000001;0.0080747;0.51862;4
-0.70332;-0.13364;-0.44378;-0.70615;-0.77596;-0.21751;0.77633;-0.009172;0.36795;-0.5053300000000001;-0.43651;-0.29103;-0.0090178;-0.34211;-0.20813;1.1752;-0.15795;-1.0317;-1.1329;-1.2041;-0.85239;0.57184;0.72068;-0.11684;0.16424;-0.21658;-0.5839;-0.12783;-0.34891;0.9433;-0.16812;-0.34211;-0.020807;-0.22559;-0.020493;-0.09507;-0.29356;-0.40154;-0.25461;-0.048934;-0.29917;0.17804;0.09661;-0.29808;0.40686;-0.42032;-0.27215;-0.13477;-0.3092;0.005118999999999999;0.30982;1
-1.1052;-0.42386;-0.98411;-1.0652;-0.91349;-0.13313;0.86587;-0.55397;-0.1295;-0.7775;-1.0035;-0.38074;-0.35831;-2.4795;0.52076;-1.436;-0.051529;6.2511;4.3715;12.535;5.2234;0.020912;-0.47787;-0.4775;-0.8658299999999999;1.4937;2.0693;0.034278;0.7824399999999999;-0.44033;3.4317;-2.4795;1.4844;-0.22559;-0.42105;-0.35232;0.29315;5.4707;0.2633;4.9048;0.125;24.102;1.4197;-0.57834;-2.4037;-0.5454100000000001;-0.55678;-0.4899;1.9807;-0.4648600000000001;-1.8527;6
-1.5587000000000002e-05;0.83152;-0.62389;0.13158;-0.07769;-0.61535;0.30976;-0.28157;-0.050855;-0.64141;-0.69222;-0.33588;-0.20136;-0.043873;-0.08930199999999999;-0.69017;-0.13317;0.58673;-0.36468;-0.28811;-0.32119000000000003;0.75548;0.44708;0.0033689;-0.10379;0.18967;-0.0446;-0.1111;-0.19731;0.9433;-0.54705;-0.043873;-0.092482;-0.22559;-0.22077;-0.22369;0.13429000000000002;0.44892;0.09683;-0.26431;0.13878;-0.16374;-0.11229;-0.5692;0.99018;-0.52093;-0.5475;-0.47832;-0.7752899999999999;-0.4648600000000001;0.92282;6
1.4903;0.44793;-0.67392;1.4081;1.4643;0.48975;-1.496;-0.69017;-0.6390100000000001;-0.5053300000000001;-0.04233;-0.36227;-0.34693;-1.2865;-0.18509;-1.3957;-0.001827;0.58673;0.24315;1.3148;-0.46267;1.1228;1.5529;0.60446;1.1504;1.0816;1.2493;-0.035874;0.18761;0.15266;1.5371;-1.2865;-0.092482;-0.22559;-0.22077;-0.22369;0.55367;0.35568;0.5765899999999999;-0.26431;0.55765;-0.16374;-0.04266;1.8924;0.5589999999999999;-0.5454100000000001;1.8696;1.4973;2.0169;-0.19092;-1.9728;6
-0.3988;0.45188;-0.4085;-0.26199;-0.34884;-0.62629;0.5556;-0.28157;-0.24479;2.3525;1.2163;1.3608;0.37653;0.70172;-0.11558;0.55411;-0.15717;0.58673;0.4041;0.99422;0.083607;0.020912;0.025409;-0.30438000000000004;0.14085;0.18967;0.26252;-0.088506;0.11669000000000003;-0.3415;-0.67335;0.70172;0.050869;-0.22559;-0.42105;-0.35232;-0.26602;-0.25933;-0.21993;-0.26431;-0.26312;-0.16374;0.026975;-0.5088199999999999;0.043058;-0.26613000000000003;-0.48618;-0.40181;-0.50157;-0.30942;0.59967;6
-0.18914;0.01921;-0.41847;-0.010388;-0.16269;-0.31632;0.2686;0.39943;0.19146;-0.36924;-0.65956;-0.26728;-0.20779;0.6520199999999999;-0.195;0.41205;-0.15882000000000002;-1.3958;-1.3673;-0.28811;-0.042482;-0.8605799999999999;0.38288;-0.4775;-0.49719;-0.59916;-0.7693399999999999;-0.11823;-0.19459;-0.44033;-0.54705;0.6520199999999999;-0.092482;-0.22559;-0.020493;-0.09507;-0.37511;-0.56824;-0.32859;-0.26431;-0.37234;-0.16374;-0.11229;-0.55729;-0.51554;-0.43265;-0.5354;-0.46323;-0.12038;0.24121;0.047517;1
-0.42388;0.44793;-0.44128;-0.29227;-0.37712;-0.62364;0.57977;-0.28157;-0.23995;2.3525;1.2787;1.3608;0.40346;0.70172;-0.11729;0.59659;-0.15725;0.58673;0.38609;0.99422;0.092614;0.020912;0.013915;-0.30438000000000004;0.12657000000000002;0.18967;0.24531;-0.088506;0.11684;-0.3415;-0.67335;0.70172;0.050869;-0.22559;-0.42105;-0.35232;-0.26814;-0.26309;-0.22339;-0.26431;-0.26524000000000003;-0.16374;0.026975;-0.53051;0.012751;-0.28922;-0.50821;-0.42929;-0.51685;-0.30444;0.61354;6
