GLCM_pan;Mean_Green;Mean_Red;Mean_NIR;SD_pan;class
128.7984791;229.42424240000003;116.0;403.6060606;26.57867715;n
121.6404199;204.0833333;93.16666667;415.6666667;24.52535536;n
128.9846678;208.5945946;96.51351351;715.3243243;18.38739842;n
135.94565219999998;192.0243902;84.35365854;203.1219512;7.112422627000001;n
122.25;167.5384615;77.92307692;272.9230769;18.81331519;n
122.9416667;241.1764706;113.3235294;706.3235294;30.46918291;n
134.2133946;181.642487;79.29015544;262.9222798;16.53728225;n
111.6136364;297.3636364;200.8181818;418.7575758;30.86458471;n
122.7918437;192.2702703;78.75675676;314.2702703;19.13395648;n
123.9638158;190.9473684;88.89473684;416.3684211;35.83920693;n
110.5384615;221.1111111;97.55555556;538.2222222;31.24811105;n
127.78125;225.75;107.25;638.25;62.70454031;n
131.3283884;193.7419355;86.58064516;300.9892473000001;25.92331514;n
131.140625;206.6875;107.0625;561.1875;29.75498908;w
132.5920074;164.68292680000005;68.68292683;177.897561;8.123651767;n
155.02777780000002;226.4444444;102.5555556;562.0;17.75136927;n
132.525;226.8;102.2;788.4;39.66134418;n
134.5217391;238.1153846;119.5769231;595.0384615;40.14679057;n
126.1252955;249.5677233;150.5273775;386.9971182;27.30622325;n
117.828125;202.5;86.5;409.0;11.29988938;n
135.91610740000002;251.7894737;143.5789474;515.1578946999998;13.46566373;n
132.8467875;234.3684211;109.5263158;743.1578947;29.153773699999995;n
124.9815498;244.1764706;117.2058824;802.8235294;24.21245712;n
117.7002725;245.0652174;115.0869565;680.6086957;16.496849100000002;n
131.1647727;228.9090909;103.6363636;546.0;26.20705854;n
119.8125;218.0;93.33333333;491.33333330000005;38.09737159;n
145.05625;252.8;115.8;801.4;14.54819576;n
132.45549240000003;198.8656716;113.80597009999998;323.0597015;18.65771938;w
123.8233475;248.2883436;125.0858896;554.9079755;21.77546327;n
130.9762151;238.0163934;143.1803279;247.704918;15.66261114;n
114.5121951;229.2777778;107.3333333;743.1666667000002;25.43085518;n
144.25;178.8571429;81.14285714;425.0;10.25192864;n
110.0472441;282.6875;155.5625;440.4375;40.56322226;n
120.42698020000002;229.4901961;101.4117647;761.8431373;16.92819038;n
140.66666669999998;208.7142857;98.14285714;484.4285714;15.3994434;n
142.22916669999995;238.1666667;113.1666667;917.5;12.53550513;n
141.5546875;252.0;115.75;696.25;21.98721219;n
129.2222222;187.2537313;81.47761194;300.7014925;16.17958638;n
138.8929664;195.6407767;84.9223301;420.34951460000013;21.60126322;n
123.8305439;250.9333333;119.85;793.5166667000002;19.28766877;n
139.94773519999998;206.6666667;111.2777778;523.8888889;21.20467206;w
136.05960259999998;224.4736842;98.0;625.5789474;20.35474857;n
119.7327366;231.9387755;102.5306122;688.1428571;30.83266225;n
123.0227273;215.8181818;97.72727273;418.0;33.88422193;n
134.92178769999998;196.5777778;79.77777778;338.5333333000001;18.27882807;n
122.24942659999998;234.5909091;107.15;848.8272727;21.44101268;n
112.82894740000002;225.5789474;99.73684211;548.2105263;24.43295989;n
133.0636882;220.8181818;104.4393939;544.8484847999998;24.82539578;n
133.8744186;244.962963;139.4814815;226.2962963;19.09222437;n
137.9225941;231.3333333;99.36666667;641.8666667;40.49093177;n
146.5178571;213.8571429;92.0;534.8571429;32.40811186;n
125.5806916;295.0526316;173.556391;281.481203;19.02575384;n
137.1002155;212.8448276;95.87931034;600.5862069;29.68963515;n
118.5852273;284.0;154.0;659.0;19.89974874;n
125.88855420000002;216.3333333;101.5714286;551.4761905;23.09381439;n
155.88125;206.4;94.2;678.8;12.51439172;n
128.7507886;204.55;94.325;364.5;14.87394954;n
127.4793153;206.8181818;93.59090909;525.4318182;18.79482246;n
140.58172230000002;190.1388889;84.69444444;397.2777778;21.89614939;n
129.5285714;262.8181818;147.63636359999995;722.7272727000002;23.84752703;n
132.9057971;203.8461538;110.6923077;451.5384615;23.31711538;w
125.0416667;216.1666667;94.58333333;550.75;25.32260601;n
119.0;190.0;89.0;434.0;23.07562296;n
131.4528891;232.1818182;137.71074380000002;365.6033058;16.73643707;n
134.4102564;240.2222222;123.3333333;431.7037037;17.02439144;n
126.9551986;249.7333333;115.8533333;728.8;37.17481585;n
128.38364779999998;243.1833333;112.78333329999998;859.3833332999999;15.06853786;n
126.3757669;264.0487805;124.0243902;714.2439024;12.21642043;n
130.1727905;179.8125;76.75;251.75;10.69298105;n
125.8964143;209.75;90.25;477.25;33.8062032;n
116.4780822;301.43478260000006;183.7608696;527.8695652;14.53405167;n
106.34375;231.8;111.8;726.4;28.66722868;n
162.40625;609.0;599.0;778.0;80.04529967;n
140.1356383;210.53191490000003;93.9787234;422.5957447;26.34728196;n
133.33684209999998;215.9166667;97.25;690.8333332999998;18.1880608;n
124.5252632;218.0333333;94.16666667;652.5166667000002;23.04285862;n
142.4912892;210.4444444;93.16666667;456.7777778;20.68226711;n
139.82638889999998;238.5555556;109.1111111;762.3333332999998;45.29110233;n
145.0842105;197.6111111;85.16666667;351.6111111;20.97154156;n
114.452381;428.04761900000005;278.0;518.0;118.8571047;n
119.4574037;180.7419355;93.14516129;227.7741935;12.29325382;w
135.0943205;206.6774194;89.5;497.2741935;27.53200767;n
116.993007;356.0;228.3333333;456.83333330000005;70.78763232;n
125.29718;253.3103448;116.6206897;692.1034482999999;17.14913254;n
133.8942436;199.9361702;85.72340426;392.5531915;22.59129659;n
137.9975;236.4;127.52;673.0;29.05762551;w
109.375;202.0;82.0;302.0;16.49810595;n
136.3594354;210.30581040000004;118.4220183;462.5688073;21.60957497;w
126.4048387;224.474359;106.1538462;565.7564103;24.24971448;n
133.95949720000002;259.7111111;125.0666667;758.2222222;34.414137200000006;n
121.018016;260.5095986;125.8499127;837.4834206;21.34339299;n
132.3194444;226.7222222;101.5555556;564.8333332999998;27.81380996;n
122.6624294;352.5730337;233.3707865;372.8651685;21.70358438;n
149.04166669999995;275.6666667;142.33333330000005;672.0;46.70980149;n
134.6625;206.8;91.6;373.6;17.8742832;n
109.3958333;233.8333333;113.5;654.8333332999998;18.57791401;n
134.3875;208.7;92.6;557.45;26.02306669;n
130.75;263.82352940000004;135.94117649999998;666.7058824;22.87365629;n
134.5968523;243.8846154;112.11538459999998;769.0192308;20.89406926;n
118.0619555;218.0923077;100.7230769;513.1230768999999;18.90340441;n
132.06315790000002;188.6666667;97.2;262.8;12.13095215;w
139.1954023;211.5454545;99.54545455;516.9090909;31.41300462;n
137.1977077;202.6363636;92.36363636;388.4545455;27.93779986;n
134.5359195;200.75;90.77272727;424.3409091;18.70414503;n
117.0292683;194.4615385;82.76923077;441.2307692;46.74948976;n
123.3968668;244.1041667;107.6875;685.9583332999998;29.8275134;n
120.4567281;209.6725664;92.57522124;402.5575221;25.38908596;n
126.7504446;251.0250784;124.9968652;575.7993730000002;43.97418463;n
126.9903148;225.2307692;103.61538459999998;668.9615385;13.9063329;n
123.9972973;221.6714286;156.2428571;493.4142857;24.43919568;w
134.4549839;192.1538462;83.23076923;435.025641;19.79991964;n
120.3182482;246.0;134.2790698;467.1627907;22.05794032;n
131.6163955;274.89108910000004;157.3762376;516.9504951;23.10984837;n
183.28125;222.5;111.0;457.0;4.0;n
131.4418262;269.2235294;168.4941176;573.1764706;47.75895938;n
138.11458330000002;212.0;94.83333333;552.8333332999998;37.22930074;n
112.6674584;258.8148148;138.1851852;485.85185189999993;21.87437634;n
138.5482955;210.5909091;98.09090909;470.1363636;20.38026918;n
116.0096774;206.8974359;113.89743590000002;315.0;20.03182872;w
127.4375;488.5;321.5;544.25;32.80243893;n
118.3625344;198.9210526;85.0;391.8859649;28.20339004;n
158.9126984;239.25;111.75;748.25;17.90207739;n
94.39583333;211.0;98.0;513.0;10.31180553;n
138.0351967;211.7252747;98.69230769;407.2857143;27.34772532;n
128.6058651;214.6635514;99.28971963;597.5794392999999;41.04431372;n
127.5331325;203.4761905;86.95238095;470.6190476;23.62672686;n
95.70535714;213.4285714;94.57142857;578.8571429;14.70110367;n
127.4132492;173.6;74.5;331.05;26.82624648;n
128.79759520000002;188.3809524;78.80952381;405.1587302;13.80587436;n
127.3015222;226.635514;108.8785047;632.0186916;37.16207982;n
130.3236904;237.3695652;128.8975155;448.4099379;30.51313103;n
128.93993989999998;206.6190476;95.38095238;650.6666667000002;17.78837553;n
118.5929334;220.6315789;102.9064327;670.0526316;30.68245787;n
143.1054688;213.8125;96.3125;496.8125;23.21872897;n
139.74479169999998;236.875;107.5;532.25;25.70583456;n
113.93646409999998;207.6086957;91.82608696;363.3913043;17.61894495;n
132.4273472;236.5857988;113.6952663;570.1804734;30.11061967;n
124.62894740000002;189.4166667;99.04166667;347.3333333;24.65339592;w
81.125;195.0;81.8;356.0;10.90687856;n
123.5595727;221.3636364;99.09090909;578.7142857000001;28.0039934;n
147.77112680000005;220.1111111;123.7222222;479.1666667;23.33703674;w
130.03264099999998;299.3691275;182.4966443;513.7718121;23.46929486;n
102.1964286;210.1428571;93.57142857;450.4285714;40.98332165;n
149.359375;213.5;100.1666667;650.75;17.54102335;n
135.2186589;194.8953488;84.37209302;393.5930233;22.91934798;n
87.3125;236.5;114.0;503.0;11.45371119;n
130.1407136;206.6282723;100.1727749;174.8638743;23.05961492;n
125.6742857;228.7272727;96.90909091;598.1818182;38.83991833;n
119.9624746;239.9516129;113.32258059999998;739.9677419;30.17398387;n
112.0480769;252.4615385;144.3846154;375.6923077;24.60913382;n
141.72682930000005;187.8461538;80.34615385;415.4615385;17.51487111;n
140.42025859999998;230.7931034;119.48275859999998;508.8275862;30.39670331;n
146.6868687;197.8;86.8;320.8;9.255139113;n
132.7370892;298.875;191.65;756.225;32.78504804;n
133.31496059999998;208.875;93.9375;650.6875;19.38658928;n
118.1793478;240.0869565;110.6956522;648.2608696000002;22.08806913;n
128.484544;258.3333333;120.5555556;867.5925926000001;29.79605012;n
141.6116071;232.0;111.4285714;838.2857142999999;32.737047600000004;n
127.0295809;180.7142857;79.19480519;171.9350649;12.66055932;n
